973.527  0.712367
977.517  0.737497
981.499  0.697885
985.447  0.835933
989.388  0.77366
993.32  0.769272
997.244  0.745444
1001.16  0.71801
1005.07  0.732027
1008.97  0.714443
1012.83  0.714712
1016.69  0.726946
1020.59  0.702914
1024.47  0.707308
1028.33  0.727897
1032.18  0.721071
1036.02  0.724011
1039.84  0.711062
1043.66  0.750001
1047.47  0.723828
1051.25  0.671318
1055.02  0.68322
1058.83  0.789899
1062.62  0.741724
1066.39  0.704815
1070.14  0.708711
1073.89  0.759401
1077.62  0.708323
1081.35  0.701502
1085.06  0.722128
1088.75  0.721552
1092.43  0.686281
1096.13  0.696763
1099.83  0.706627
1103.49  0.729147
1107.15  0.72547
1110.79  0.742404
1114.43  0.841628
1118.05  0.800776
1121.67  0.715919
1125.25  0.693828
1128.82  0.721887
1132.43  0.773875
1136.02  0.810264
1139.58  0.794709
1143.13  0.77376
1146.67  0.689982
1150.2  0.702488
1153.72  0.001
1157.21  0.694177
1160.69  0.740574
1164.19  0.72954
1167.68  0.767352
1171.15  0.738161
1174.6  0.744635
1178.04  0.759142
1181.47  0.737478
1184.89  0.751
1188.28  0.769704
1191.66  0.783859
1195.06  0.755302
1198.46  0.763957
1201.82  0.750604
1205.17  0.756091
1208.51  0.779517
1211.84  0.769666
1215.15  0.759534
1218.44  0.75614
1221.72  0.79027
1225.02  0.799751
1228.31  0.815626
1231.57  0.812811
1234.81  0.775597
1238.05  0.796376
1241.27  1.04397
1244.48  1.07531
1247.66  0.820277
1250.83  0.808307
1254.03  1.0946
1257.22  1.02322
1260.37  0.845402
1263.51  0.800627
1266.64  0.845384
1269.76  0.849849
1272.87  1.86685
1275.97  1.75858
1279.05  0.831658
1282.11  0.815953
1285.15  0.832612
1288.21  0.908834
1291.27  0.789344
1294.29  0.831485
1297.31  1.28253
1300.31  1.36217
1303.3  0.863857
1306.26  0.822548
1309.22  0.840565
1312.19  0.831769
1315.16  0.861812
1318.09  0.866283
1321.02  0.930057
1323.93  0.793453
1326.84  0.905734
1329.73  0.860127
1332.61  0.807897
1335.46  1.07834
1338.3  1.14386
1341.17  0.958597
1344.02  0.918749
1346.84  0.877142
1349.64  0.833008
1352.43  0.791524
1355.23  0.853414
1358.02  0.865458
1360.86  0.001
1363.75  0.765408
1366.69  0.699252
1369.68  0.702389
1372.72  0.738042
1375.82  0.678201
1378.97  0.9385
1382.15  1.11037
1385.37  1.501
1388.61  1.001
1391.87  1.501
1395.12  0.001
1398.37  0.667667
1401.59  0.955887
1404.79  0.001
1407.94  1.06222
1411.05  0.739498
1414.11  0.731545
1417.1  0.709459
1420.02  0.724647
1422.87  0.756319
1425.65  0.667667
1428.34  0.901
1430.94  0.001
1433.46  0.001
1435.88  0.501
1438.22  0.001
1440.46  0.637364
1442.63  0.001
1444.71  0.001
1446.71  0.001
